@relation segment0

@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {positive,negative}

@data
58,111,9,0,0,3.222222,3.451851,2.055556,0.951851,19.333334,15.555555,26.222221,16.222223,-11.333333,20.666666,-9.333333,26.222221,0.409226,-2.153719,negative
49,139,9,0,0,0.166667,0.077778,0.333333,0.088889,0.444444,0,1.333333,0,-1.333333,2.666667,-1.333333,1.333333,0.777778,-2.094395,negative
22,87,9,0,0,1.88889,1.259042,1.166667,0.623611,64.03704,55.77778,80.333336,56,-24.777779,48.88889,-24.11111,80.333336,0.3097,-2.105073,negative
235,86,9,0,0,0.277778,0.018519,0.277778,0.062963,12.333333,7.777778,21.11111,8.111112,-13.666667,26.333334,-12.666667,21.11111,0.630928,-2.120153,negative
34,83,9,0,0,1.444445,0.340741,2.444445,0.429631,19.444445,19.555555,24.444445,14.333333,0.333333,15,-15.333333,24.444445,0.410073,-1.507007,positive
216,78,9,0,0,1.333333,0.355555,4.333334,6.355548,36.11111,31.333334,46,31,-14.333333,29.666666,-15.333333,46,0.33971,-2.053834,negative
172,60,9,0,0,0.833333,0.388886,1.055556,0.329627,123.666664,114,138.33334,118.666664,-29,44,-15,138.33334,0.175844,-2.293386,negative
82,109,9,0.111111,0,0.722223,0.240741,1.333334,0.800001,17.777779,19.222221,21,13.111111,4.333334,9.666667,-14,21,0.376024,-1.276562,positive
166,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
47,232,9,0,0,1.277778,1.254621,1,0.894427,12.703704,11,9,18.11111,-5.111111,-11.111111,16.222221,18.11111,0.500966,1.875362,negative
98,144,9,0,0,0.222222,0.02963,0.333333,0.088889,1,0,3,0,-3,6,-3,3,1,-2.094395,negative
180,141,9,0,0,0.055556,0.136083,0.055556,0.136083,0.037037,0,0.111111,0,-0.111111,0.222222,-0.111111,0.111111,0.111111,-2.094395,negative
85,200,9,0,0,4.5,4.324349,6.055555,4.327775,58.592594,52.22222,72.66667,50.88889,-19.11111,42.22222,-23.11111,72.66667,0.300181,-2.02885,negative
151,187,9,0,0,1.222222,0.740741,2.055556,1.04074,11.62963,9.333334,9.666667,15.888889,-6.888889,-5.888889,12.777778,15.888889,0.428363,2.156639,negative
139,113,9,0,0,0.944444,0.975629,0.666667,0.421636,29.333334,24.88889,37,26.11111,-13.333333,23,-9.666667,37,0.327385,-2.199825,negative
147,51,9,0.111111,0,1.166665,1.099995,1.499998,1.944436,126.333336,117,140.22223,121.77778,-28,41.666668,-13.666667,140.22223,0.165549,-2.306687,negative
14,146,9,0.111111,0,0.888889,0.474074,1.111111,0.740741,10.592592,8,15.666667,8.111112,-7.777778,15.222222,-7.444445,15.666667,0.487864,-2.108911,negative
136,129,9,0.111111,0,1.944445,3.085188,2,3.155558,24.703703,19.11111,34.88889,20.11111,-16.777779,30.555555,-13.777778,34.88889,0.449747,-2.161046,negative
94,136,9,0,0,0.222222,0.02963,0.222222,0.02963,2.555556,1,5.777778,0.888889,-4.666666,9.666667,-5,5.777778,0.84709,-2.071242,negative
225,36,9,0,0,0.444445,0.272166,0.388889,0.327731,7.925926,5,13.666667,5.111111,-8.777778,17.222221,-8.444445,13.666667,0.634921,-2.107303,negative
64,196,9,0,0,2.666667,2.375804,3.444445,2.277099,49.88889,44.333332,61.444443,43.88889,-16.666666,34.666668,-18,61.444443,0.289997,-2.063864,negative
47,175,9,0,0,1.333333,0.788811,1.166666,0.888194,23.74074,18.666668,23.777779,28.777779,-15.222222,0.111111,15.111111,28.777779,0.351487,2.630157,negative
170,185,9,0,0,0.611111,0.443053,1.444445,1.047042,10.740741,8.111112,9.777778,14.333333,-7.888889,-2.888889,10.777778,14.333333,0.435185,2.36281,negative
231,30,9,0,0.111111,0.722222,0.712325,3,2.796824,7.037037,4.777778,11.666667,4.666667,-6.777778,13.888889,-7.111111,11.666667,0.613718,-2.047276,negative
70,98,9,0.111111,0,1.222222,1.718519,1.777778,1.318518,4.666666,1.222222,9.222222,3.555556,-10.333333,13.666667,-3.333333,9.222222,0.89084,-2.395422,negative
186,46,9,0,0,0.666664,0.399996,1.05556,0.862948,135.51852,129.44444,145.55556,131.55556,-18.222221,30.11111,-11.888889,145.55556,0.110653,-2.232616,negative
63,122,9,0,0,0,0,0,0,0.333333,0,1,0,-1,2,-1,1,1,-2.094395,negative
33,142,9,0,0,1.888889,1.377061,0.888889,1.408966,3.851852,1.666667,7.222222,2.666667,-6.555555,10.111111,-3.555556,7.222222,0.81358,-2.280603,negative
140,73,9,0,0,1.722221,0.82776,0.777777,1.003696,46.296295,45.666668,51.11111,42.11111,-1.888889,14.444445,-12.555555,51.11111,0.176156,-1.681589,negative
14,146,9,0.111111,0,0.888889,0.474074,1.111111,0.740741,10.592592,8,15.666667,8.111112,-7.777778,15.222222,-7.444445,15.666667,0.487864,-2.108911,negative
250,176,9,0,0.111111,1.611112,1.06284,3.444444,1.695309,53.666668,47.11111,67.66667,46.22222,-19.666666,42,-22.333334,67.66667,0.318137,-2.052258,negative
18,204,9,0,0,2.555555,1.204928,2.777777,1.148268,57.88889,51.444443,72,50.22222,-19.333334,42.333332,-23,72,0.302525,-2.038543,negative
132,182,9,0,0,0.888889,0.655462,2.111111,1.772214,43.51852,40.22222,52.555557,37.77778,-9.888889,27.11111,-17.222221,52.555557,0.280764,-1.917349,negative
93,195,9,0,0,1.833334,1.206464,4.055555,2.123065,61.592594,54.666668,76.66667,53.444443,-20.777779,45.22222,-24.444445,76.66667,0.305593,-2.037116,negative
28,204,9,0,0,2.000001,1.763834,3.222222,2.083445,55.88889,49.77778,69.22222,48.666668,-18.333334,40,-21.666666,69.22222,0.29685,-2.03737,negative
148,109,9,0,0,0.999999,1.21106,1.222222,0.655462,49.407406,42.555557,62.88889,42.77778,-20.555555,40.444443,-19.88889,62.88889,0.325138,-2.105478,negative
54,133,9,0,0,1.555556,1.007407,0.5,0.344444,5.37037,3.666667,9,3.444444,-5.111111,10.888889,-5.777778,9,0.630471,-2.048,negative
51,115,9,0,0,0.666667,0.488889,1.388889,0.685185,2.703704,0.555556,5.666666,1.888889,-6.444445,8.888889,-2.444444,5.666666,0.917989,-2.358386,negative
62,144,9,0,0,0.277778,0.062963,0.722222,0.32963,4.814815,6,5.777778,2.666667,3.555556,2.888889,-6.444445,6.222222,0.574603,-0.969119,positive
167,189,9,0,0,3.777777,2.237722,3.777777,1.544405,58.407406,51.333332,72.44444,51.444443,-21.222221,42.11111,-20.88889,72.44444,0.295523,-2.101326,negative
222,189,9,0,0,0.833333,1.00554,1.000001,1.19257,17.296297,14.555555,14.111111,23.222221,-8.222222,-9.555555,17.777779,23.222221,0.41042,2.060443,negative
178,43,9,0,0,1.166665,1.1,1.111111,0.740737,125.25926,115.666664,140.22223,119.888885,-28.777779,44.88889,-16.11111,140.22223,0.174948,-2.270653,negative
40,17,9,0,0,1.277776,0.95258,1.444445,1.108886,70.51852,62.444443,86.55556,62.555557,-24.222221,48.11111,-23.88889,86.55556,0.286238,-2.098521,negative
156,49,9,0,0,1.055555,0.574134,1.222221,0.544332,38.037037,35.666668,44.11111,34.333336,-7.111111,18.222221,-11.111111,44.11111,0.221187,-1.949745,negative
155,20,9,0,0,0.611112,0.327729,0.611112,0.327729,111.703705,98.44444,129.55556,107.111115,-39.77778,53.555557,-13.777778,129.55556,0.240108,-2.385213,negative
174,77,9,0,0,1.000002,0.311108,1.277776,1.351844,135.92592,128.55556,147.33334,131.88889,-22.11111,34.22222,-12.111111,147.33334,0.127385,-2.277146,negative
244,108,9,0,0,6.5,5.102286,1.722222,0.827759,23.703703,20,30.444445,20.666668,-11.111111,20.222221,-9.111111,30.444445,0.365332,-2.154391,negative
157,184,9,0,0,1.277778,0.774074,1.333333,0.844445,19.444445,15.222222,18.222221,24.88889,-12.666667,-3.666667,16.333334,24.88889,0.38821,2.419445,negative
22,114,9,0.111111,0,0.944444,1.162692,1.166666,0.408248,30.481482,24.444445,40.77778,26.222221,-18.11111,30.88889,-12.777778,40.77778,0.400536,-2.207158,negative
52,196,9,0,0,1.444445,1.327766,6.777777,4.188167,46.074074,40.444443,57.11111,40.666668,-16.88889,33.11111,-16.222221,57.11111,0.294045,-2.105677,negative
112,197,9,0,0,4.222223,2.993821,4.944445,3.122795,50.333332,44.666668,62.22222,44.11111,-17,35.666668,-18.666666,62.22222,0.296328,-2.071221,negative
20,134,9,0,0,0.666667,0.088889,0.611111,0.240741,2.962963,1.111111,6.444445,1.333333,-5.555555,10.444445,-4.888889,6.444445,0.829233,-2.133095,negative
114,181,9,0,0,1.111111,0.385186,0.888889,1.096296,19.925926,15.888889,18.777779,25.11111,-12.111111,-3.444444,15.555555,25.11111,0.366581,2.420823,negative
44,33,9,0,0,1.166664,0.936897,1.055553,0.854183,125.888885,114.666664,141.77779,121.22222,-33.666668,47.666668,-14,141.77779,0.191215,-2.348002,negative
202,140,9,0,0,0.722222,0.490653,0.444444,0.344265,1.037037,0.777778,1.888889,0.444444,-0.777778,2.555556,-1.777778,1.888889,0.814815,-1.838877,negative
95,47,9,0,0,0.72222,0.32963,1.499999,0.477777,107.111115,93.22222,128.77779,99.333336,-41.666668,65,-23.333334,128.77779,0.275957,-2.271072,negative
241,70,9,0,0,1.055556,0.712326,4.111111,2.754121,39.962963,36.444443,48.333332,35.11111,-10.555555,25.11111,-14.555555,48.333332,0.274051,-1.990412,negative
34,13,9,0,0,0.22222,0.172131,1.555553,0.54433,70.37037,60.666668,88.111115,62.333332,-29.11111,53.22222,-24.11111,88.111115,0.311437,-2.154989,negative
48,192,9,0,0,1.222222,1.007407,2.888889,4.82963,9.962963,8.666667,7.444445,13.777778,-3.888889,-7.555555,11.444445,13.777778,0.476236,1.908457,negative
141,68,9,0,0,1.444444,1.007408,2.166667,0.877779,27.185184,24.222221,36.88889,20.444445,-8.888889,29.11111,-20.222221,36.88889,0.445652,-1.848523,positive
160,187,9,0.111111,0,2.611112,1.936969,5.111111,3.538151,49.48148,44.666668,60.88889,42.88889,-14.444445,34.22222,-19.777779,60.88889,0.297341,-1.990627,negative
224,242,9,0,0,1.888889,0.829629,2.222222,3.274074,11.740741,8.666667,10.777778,15.777778,-9.222222,-2.888889,12.111111,15.777778,0.454547,2.386597,negative
162,227,9,0,0,1.388889,0.996296,3.166667,8.611113,13.962963,10.111111,14.444445,17.333334,-11.555555,1.444444,10.111111,17.444445,0.425501,2.707051,negative
166,182,9,0,0,3.055555,4.213295,3.999999,2.366432,58.407406,52.555557,72.55556,50.11111,-17.555555,42.444443,-24.88889,72.55556,0.3112,-1.978495,negative
163,68,9,0,0,1.833334,2.21111,1.555556,0.962963,56.77778,52,68.22222,50.11111,-14.333333,34.333332,-20,68.22222,0.265053,-1.984308,negative
249,207,9,0.222222,0,2.722223,0.928957,0.888889,0.272165,12.148149,9.555555,10.333334,16.555555,-7.777778,-5.444445,13.222222,16.555555,0.432389,2.217263,negative
46,235,9,0,0,1.944444,1.840741,1.722222,3.574073,10.888889,7.555555,9.333334,15.777778,-10,-4.666666,14.666667,15.777778,0.520399,2.316242,negative
191,180,9,0.111111,0,3.555556,1.186343,2.222222,1.108887,60.074074,53.22222,75.44444,51.555557,-20.555555,46.11111,-25.555555,75.44444,0.31801,-2.022148,negative
85,101,9,0,0,1.333333,1.288888,1.277778,1.218518,21.296297,21.222221,26.777779,15.888889,-0.222222,16.444445,-16.222221,26.777779,0.404792,-1.558599,positive
37,126,9,0,0,0.388889,0.062963,0.444445,0.251852,5.777778,7.444445,6.777778,3.111111,5,3,-8,7.444445,0.581349,-0.895807,positive
173,90,9,0,0,0.666667,0.266666,0.833333,0.344444,23.518518,17.333334,34.444447,18.777779,-18.555555,32.77778,-14.222222,34.444447,0.496719,-2.182442,negative
108,212,9,0,0,2,1.422221,1.555556,1.985185,8.037037,6,6.777778,11.333333,-6.111111,-3.777778,9.888889,11.333333,0.513395,2.242649,negative
33,117,9,0,0,0.5,0.122222,1,0.311111,6.444445,7.333334,8.222222,3.777778,2.666667,5.333334,-8,8.222222,0.53858,-1.233256,positive
109,130,9,0,0,1.111111,0.740741,9.777778,21.762964,13.037037,9.888889,18.88889,10.333334,-9.444445,17.555555,-8.111111,18.88889,0.548124,-2.137371,negative
60,181,9,0.111111,0,1.666667,1.200001,2.666667,2.088887,19.62963,17.11111,17.88889,23.88889,-7.555555,-5.222222,12.777778,23.88889,0.285691,2.189135,negative
42,244,9,0.111111,0,1.111111,1.470702,1.111111,1.259041,12.814815,9.555555,11.666667,17.222223,-9.777778,-3.444444,13.222222,17.222223,0.446035,2.391736,negative
223,62,9,0,0,0.333333,0.298142,0.444444,0.501848,6.444445,4.111111,11.444445,3.777778,-7,15,-8,11.444445,0.67037,-2.048717,negative
80,95,9,0,0,1.222222,1.007408,0.944444,0.551851,21.407408,21.333334,26.666666,16.222223,-0.222222,15.777778,-15.555555,26.666666,0.390436,-1.567327,positive
148,116,9,0,0,0.5,0.477778,1.166667,0.611111,6.111111,7.111111,7.666666,3.555556,3,4.666666,-7.666666,7.777778,0.544733,-1.163245,positive
23,219,9,0,0,1.5,1.00554,1.722222,0.928957,13.37037,10.888889,12,17.222223,-7.444445,-4.111111,11.555555,17.222223,0.371914,2.255333,negative
208,240,9,0.111111,0,1.055556,0.862963,2.444444,5.007407,14.148149,10.888889,13,18.555555,-9.777778,-3.444444,13.222222,18.555555,0.421621,2.392487,negative
169,104,9,0,0,1.555556,1.772214,5.611111,2.255034,18.518518,16,23.333334,16.222223,-7.555555,14.444445,-6.888889,23.333334,0.314713,-2.113918,negative
2,63,9,0,0,1.222222,0.562963,1.5,0.700001,18.074074,17.222223,23.666666,13.333333,-2.555556,16.777779,-14.222222,23.666666,0.435021,-1.683847,positive
186,218,9,0,0,1.166667,0.744444,1.166667,0.655555,13.703704,10.666667,12.666667,17.777779,-9.111111,-3.111111,12.222222,17.777779,0.401347,2.382684,negative
133,181,9,0,0,2.388889,2.16453,4.777777,2.864857,41.25926,37.77778,49.555557,36.444443,-10.444445,24.88889,-14.444445,49.555557,0.265619,-1.998368,negative
19,133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
206,57,9,0,0,1.055557,0.196297,0.888889,0.340743,122.333336,111.333336,139,116.666664,-33,50,-17,139,0.198924,-2.297173,negative
236,117,9,0,0,0.777779,0.403687,1.277778,0.742868,45.88889,39.555557,58.444443,39.666668,-19,37.666668,-18.666666,58.444443,0.330477,-2.09948,negative
71,187,9,0,0,2,1.632993,3.555555,1.86984,18.666666,14.666667,16.222223,25.11111,-12,-7.333334,19.333334,25.11111,0.431215,2.254303,negative
130,102,9,0,0,7.277778,73.7963,9.444444,90.91857,14.37037,10.111111,20.222221,12.777778,-12.777778,17.555555,-4.777778,20.222221,0.575126,-2.378944,negative
170,189,9,0,0,2.277778,1.323576,2.444445,1.784709,51.11111,45.77778,63.333332,44.22222,-16,36.666668,-20.666666,63.333332,0.301346,-2.008931,negative
152,18,9,0,0,0.777777,0.455422,0.555557,0.272164,112.111115,97.22222,130.44444,108.666664,-44.666668,55,-10.333333,130.44444,0.254668,-2.45498,negative
166,65,9,0,0,0.777777,0.785188,0.722221,0.329629,97.333336,82.77778,121.111115,88.111115,-43.666668,71.333336,-27.666666,121.111115,0.316474,-2.239144,negative
192,51,9,0,0,0.722224,0.389683,0.944443,0.772203,108.74074,95.22222,127,104,-40.555557,54.77778,-14.222222,127,0.250137,-2.383438,negative
9,236,9,0,0,1.833333,3.455556,3.055555,5.529632,11.074074,9.444445,9.444445,14.333333,-4.888889,-4.888889,9.777778,14.333333,0.376554,2.083229,negative
42,201,9,0,0,2.111111,2.018434,4.333332,4.723464,59.333332,52.555557,74,51.444443,-20.333334,44,-23.666666,74,0.306609,-2.042514,negative
45,89,9,0,0,0.777778,0.340741,0.777778,0.474074,2.296296,0.111111,6.444445,0.333333,-6.555555,12.444445,-5.888889,6.444445,0.986111,-2.123905,negative
208,90,9,0,0,2.888889,2.562966,0.722222,0.062963,5.148148,2.777778,10,2.666667,-7.111111,14.555555,-7.444445,10,0.797212,-2.073429,negative
159,40,9,0,0,0.888889,0.62063,0.555556,0.172131,125.14815,114.22222,141.66667,119.55556,-32.77778,49.555557,-16.777779,141.66667,0.193665,-2.2949,negative
23,129,9,0,0,0.5,0.077778,0.388889,0.151852,0.518518,0,1.555556,0,-1.555556,3.111111,-1.555556,1.555556,0.777778,-2.094395,negative
83,81,9,0,0,0.444443,0.344265,0.722221,0.389682,59.444443,51.88889,74.44444,52,-22.666666,45,-22.333334,74.44444,0.307419,-2.09885,negative
181,27,9,0,0,0.722221,0.462964,0.5,0.255555,138.07408,132.55556,146.55556,135.11111,-16.555555,25.444445,-8.888889,146.55556,0.096263,-2.264532,negative
129,188,9,0,0,3.666667,2.011082,4.611111,2.407552,61.074074,53.77778,76,53.444443,-21.88889,44.77778,-22.88889,76,0.30013,-2.079095,negative
70,177,9,0,0,2.166666,1.069789,1.666666,1.173788,49.444443,45,61,42.333336,-13.333333,34.666668,-21.333334,61,0.305962,-1.942662,negative
154,120,9,0,0,0.444444,0.02963,0.444445,0.118518,5.962963,7.777778,6.777778,3.333333,5.444445,2.444444,-7.888889,7.777778,0.569444,-0.820403,positive
181,186,9,0.111111,0,2.944445,2.711429,2.055555,1.678844,48.814816,44.11111,60.444443,41.88889,-14.111111,34.88889,-20.777779,60.444443,0.307027,-1.968511,negative
132,223,9,0,0,2.111111,0.720082,1.777778,0.93492,16.518518,13.222222,13.444445,22.88889,-9.888889,-9.222222,19.11111,22.88889,0.433125,2.119546,negative
97,186,9,0,0,1.166667,0.691215,1.166667,1.00554,15.592592,13.888889,11.777778,21.11111,-5.111111,-11.444445,16.555555,21.11111,0.442661,1.863654,negative
175,14,9,0,0,0.888888,0.807371,1.222223,0.779361,113.81481,100.111115,132.11111,109.22222,-41.11111,54.88889,-13.777778,132.11111,0.24216,-2.391113,negative
68,115,9,0,0,3.333333,3.10555,2.722222,2.792185,26.037037,18.444445,39,20.666668,-22.777779,38.88889,-16.11111,39,0.523538,-2.090649,negative
236,193,9,0,0,2.666665,1.686548,4.055555,3.275612,49.11111,43.333332,61.22222,42.77778,-17.333334,36.333332,-19,61.22222,0.303144,-2.065421,negative
101,80,9,0,0,3.555555,1.851851,3,3.866667,24.814816,24.333334,31.555555,18.555555,-1.444444,20.222221,-18.777779,31.555555,0.412094,-1.620451,positive
74,88,9,0,0,0.722221,0.329632,0.500001,0.211111,110.59259,101.55556,127.55556,102.666664,-27.11111,50.88889,-23.777779,127.55556,0.204675,-2.139239,negative
200,147,9,0,0,0.222222,0.544331,0.444445,0.68853,0.296296,0.222222,0.444444,0.222222,-0.222222,0.444444,-0.222222,0.444444,0.111111,-2.094395,negative
41,75,9,0,0.111111,15.388889,19.136257,26.611113,31.71359,55,47.444443,65.44444,52.11111,-22.666666,31.333334,-8.666667,65.44444,0.297802,-2.356754,negative
42,59,9,0,0,1.833333,3.5,2.055555,0.862963,21.814816,20.777779,28.777779,15.888889,-3.111111,20.88889,-17.777779,28.777779,0.445142,-1.680812,positive
57,89,9,0.111111,0,0.555555,0.272169,1.277779,0.772203,106.07407,93.111115,125.44444,99.666664,-38.88889,58.11111,-19.222221,125.44444,0.257746,-2.306204,negative
123,94,9,0,0,0.500001,0.077778,0.833333,0.033333,21.444445,16.88889,30.444445,17,-13.666667,27,-13.333333,30.444445,0.452182,-2.100966,negative
89,195,9,0.111111,0,2.722223,1.866865,3.166667,1.822697,61.74074,55.11111,76.55556,53.555557,-19.88889,44.444443,-24.555555,76.55556,0.300235,-2.020938,negative
93,147,9,0,0,3.055555,3.586498,3.555555,3.215702,7.703704,6.444445,9.888889,6.777778,-3.777778,6.555555,-2.777778,9.888889,0.349471,-2.064514,negative
131,208,9,0,0,1.388889,0.418519,0.611111,0.240741,16.185184,12.777778,15,20.777779,-10.222222,-3.555556,13.777778,20.777779,0.383167,2.391996,negative
189,79,9,0,0,2.722223,2.329629,1.333334,0.755556,41.407406,38,49.666668,36.555557,-10.222222,24.777779,-14.555555,49.666668,0.265535,-1.984583,negative
102,73,9,0,0,0.388889,0.062964,1.611111,1.218518,125.51852,115.44444,140.55556,120.55556,-30.222221,45.11111,-14.888889,140.55556,0.178636,-2.307396,negative
88,88,9,0,0,0.833333,0.477778,2.888889,2.385183,22.148148,21.333334,28.444445,16.666668,-2.444444,18.88889,-16.444445,28.444445,0.413308,-1.653787,positive
253,192,9,0,0,2.166667,2.008316,2.555555,1.544403,47.51852,42.333336,59.22222,41,-15.555555,35.11111,-19.555555,59.22222,0.307473,-2.020234,negative
146,125,9,0.111111,0,0.999997,0.444447,2.166667,1.944448,69.333336,63.22222,83.111115,61.666668,-18.333334,41.333332,-23,83.111115,0.257599,-2.019545,negative
16,128,9,0,0,0.5,0.077778,0.666667,0.311111,5.555555,6.888889,6.666666,3.111111,4,3.333333,-7.333334,7.111111,0.561508,-0.985811,positive
10,137,9,0,0,0.555555,0.074074,0.277778,0.018519,0.925926,0.111111,2.666667,0,-2.444444,5.222222,-2.777778,2.666667,1,-2.056155,negative
75,98,9,0,0,3.944444,45.84074,4.666666,39.288876,5.518518,2.333334,10.444445,3.777778,-9.555555,14.777778,-5.222222,10.444445,0.872146,-2.272973,negative
202,63,9,0,0,0.388889,0.327731,0.444445,0.272166,6.074074,4,10.555555,3.666667,-6.222222,13.444445,-7.222222,10.555555,0.653535,-2.04457,negative
39,111,9,0,0,0.722222,0.374074,0.888889,0.429629,6.037037,7,7.666666,3.444444,2.888889,4.888889,-7.777778,7.888889,0.562919,-1.175773,positive
101,42,9,0,0,1.111115,0.607408,1.166669,0.744442,137.07408,130.44444,147.44444,133.33334,-19.88889,31.11111,-11.222222,147.44444,0.115302,-2.26361,negative
167,57,9,0,0,0.944447,0.374073,0.77778,0.696297,98.59259,84,121.55556,90.22222,-43.77778,68.888885,-25.11111,121.55556,0.308813,-2.264402,negative
117,137,9,0,0,0.277778,0.389682,0.388889,0.250924,0.777778,0,2.222222,0.111111,-2.333333,4.333334,-2,2.222222,1,-2.123254,negative
110,196,9,0,0.111111,3.666666,1.861898,6.888888,4.861031,52.48148,46.88889,65,45.555557,-16.777779,37.555557,-20.777779,65,0.29763,-2.022599,negative
35,112,9,0.111111,0,0.888889,0.296297,0.555556,0.162963,16.185184,12.111111,23.88889,12.555555,-12.222222,23.11111,-10.888889,23.88889,0.492526,-2.133313,negative
198,127,9,0,0,2.444444,4.385187,8.555555,59.54075,40.74074,38,48.22222,36,-8.222222,22.444445,-14.222222,48.22222,0.248999,-1.908348,negative
58,232,9,0,0,2.500001,1.455554,2.555556,0.829629,14.703704,11.222222,13.555555,19.333334,-10.444445,-3.444444,13.888889,19.333334,0.423483,2.402851,negative
215,219,9,0,0,2.555556,2.237724,3.222222,2.491467,13.222222,10.333334,10.222222,19.11111,-8.666667,-9,17.666666,19.11111,0.494595,2.0861,negative
37,114,9,0.333333,0,1.388889,2.018517,3.888888,3.762962,17.222221,19,20.11111,12.555555,5.333334,8.666667,-14,20.555555,0.393691,-1.176662,positive
242,81,9,0,0,22.388887,189.44075,15.166667,110.8778,41.925926,33.11111,55.555557,37.11111,-26.444445,40.88889,-14.444445,55.555557,0.420176,-2.274461,negative
57,89,9,0,0,1.722222,1.306678,6.166666,4.703426,17,13,24.555555,13.444445,-12,22.666666,-10.666667,24.555555,0.477489,-2.129746,negative
55,128,9,0,0,0.333333,0.044444,0.388889,0.151852,5.037037,6.888889,5.444445,2.777778,5.555555,1.222222,-6.777778,6.888889,0.593915,-0.688601,positive
226,83,9,0,0,0.888889,0.518519,1.055552,0.507406,90.62963,74.55556,116.888885,80.44444,-48.22222,78.77778,-30.555555,116.888885,0.362062,-2.239053,negative
189,141,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
148,169,9,0.111111,0,1.055555,0.774073,1.833333,2.61111,19.592592,15.111111,18.666668,25,-13.444445,-2.777778,16.222221,25,0.396121,2.467752,negative
196,134,9,0,0,0.555556,0.251852,0.777778,0.296296,6.074074,7.444445,7.111111,3.666667,4.111111,3.111111,-7.222222,7.777778,0.529982,-0.966318,positive
133,108,9,0,0,0.777777,0.74074,22.444443,104.91862,45.592594,41.22222,55.444443,40.11111,-13.111111,29.555555,-16.444445,55.444443,0.275986,-2.015554,negative
20,170,9,0,0,0.777778,0.785184,1.11111,0.562962,19.555555,15.111111,18.88889,24.666666,-13.333333,-2,15.333333,24.666666,0.387467,2.504391,negative
